0.780000	0.780000	
1.240000	1.240000	
1.710000	1.710000	
2.190000	2.190000	
2.670000	2.670000	
3.140000	3.140000	
3.620000	3.620000	
4.090000	4.090000	
4.550000	4.550000	
5.030000	5.030000	
5.510000	5.510000	
5.970000	5.970000	
6.450000	6.450000	
6.920000	6.920000	
7.390000	7.390000	
7.860000	7.860000	
8.340000	8.340000	
8.810000	8.810000	
9.280000	9.280000	
9.760000	9.760000	
10.230000	10.230000	
10.700000	10.700000	
11.170000	11.170000	
11.650000	11.650000	
12.120000	12.120000	
12.590000	12.590000	
13.060000	13.060000	
13.530000	13.530000	
14.000000	14.000000	
14.480000	14.480000	
14.950000	14.950000	
15.430000	15.430000	
15.900000	15.900000	
16.370000	16.370000	
16.840000	16.840000	
17.310000	17.310000	
17.780000	17.780000	
18.250000	18.250000	
18.720000	18.720000	
19.200000	19.200000	
19.670000	19.670000	
20.140000	20.140000	
20.620000	20.620000	
21.090000	21.090000	
21.560000	21.560000	
22.040000	22.040000	
22.510000	22.510000	
22.980000	22.980000	
23.450000	23.450000	
23.930000	23.930000	
24.400000	24.400000	
24.870000	24.870000	
25.340000	25.340000	
25.820000	25.820000	
26.290000	26.290000	
26.760000	26.760000	
27.230000	27.230000	
27.700000	27.700000	
28.170000	28.170000	
28.650000	28.650000	
29.130000	29.130000	
29.600000	29.600000	
30.070000	30.070000	
30.540000	30.540000	
31.020000	31.020000	
31.490000	31.490000	
31.960000	31.960000	
32.430000	32.430000	
32.900000	32.900000	
33.380000	33.380000	
33.850000	33.850000	
34.320000	34.320000	
34.800000	34.800000	
35.270000	35.270000	
35.740000	35.740000	
36.210000	36.210000	
36.690000	36.690000	
37.160000	37.160000	
37.630000	37.630000	
38.110000	38.110000	
38.580000	38.580000	
39.050000	39.050000	
39.520000	39.520000	
39.990000	39.990000	
40.460000	40.460000	
40.930000	40.930000	
41.400000	41.400000	
41.880000	41.880000	
42.350000	42.350000	
42.830000	42.830000	
43.300000	43.300000	
43.770000	43.770000	
44.240000	44.240000	
44.710000	44.710000	
45.190000	45.190000	
45.660000	45.660000	
46.130000	46.130000	
46.600000	46.600000	
47.080000	47.080000	
47.550000	47.550000	
48.020000	48.020000	
48.500000	48.500000	
48.970000	48.970000	
49.440000	49.440000	
49.910000	49.910000	
50.380000	50.380000	
50.850000	50.850000	
51.330000	51.330000	
51.800000	51.800000	
52.280000	52.280000	
52.750000	52.750000	
53.220000	53.220000	
53.690000	53.690000	
54.160000	54.160000	
54.640000	54.640000	
55.110000	55.110000	
55.580000	55.580000	
56.050000	56.050000	
56.520000	56.520000	
57.000000	57.000000	
57.470000	57.470000	
57.940000	57.940000	
58.420000	58.420000	
58.890000	58.890000	
59.360000	59.360000	
59.830000	59.830000	
60.310000	60.310000	
60.780000	60.780000	
61.250000	61.250000	
61.720000	61.720000	
62.200000	62.200000	
62.670000	62.670000	
63.140000	63.140000	
63.610000	63.610000	
64.080000	64.080000	
64.560000	64.560000	
65.030000	65.030000	
65.500000	65.500000	
65.970000	65.970000	
66.450000	66.450000	
66.920000	66.920000	
67.390000	67.390000	
67.870000	67.870000	
68.340000	68.340000	
68.810000	68.810000	
69.280000	69.280000	
69.760000	69.760000	
70.230000	70.230000	
70.700000	70.700000	
71.170000	71.170000	
71.640000	71.640000	
72.120000	72.120000	
72.590000	72.590000	
73.060000	73.060000	
73.530000	73.530000	
74.000000	74.000000	
74.470000	74.470000	
74.950000	74.950000	
75.420000	75.420000	
75.900000	75.900000	
76.370000	76.370000	
76.840000	76.840000	
77.310000	77.310000	
77.790000	77.790000	
78.260000	78.260000	
78.730000	78.730000	
79.200000	79.200000	
79.680000	79.680000	
80.150000	80.150000	
80.620000	80.620000	
81.090000	81.090000	
81.570000	81.570000	
82.040000	82.040000	
82.510000	82.510000	
82.990000	82.990000	
83.460000	83.460000	
83.930000	83.930000	
84.400000	84.400000	
84.870000	84.870000	
85.340000	85.340000	
85.820000	85.820000	
86.290000	86.290000	
86.760000	86.760000	
87.230000	87.230000	
87.710000	87.710000	
88.180000	88.180000	
88.650000	88.650000	
89.120000	89.120000	
89.600000	89.600000	
90.070000	90.070000	
90.540000	90.540000	
91.020000	91.020000	
91.490000	91.490000	
91.960000	91.960000	
92.430000	92.430000	
92.900000	92.900000	
93.370000	93.370000	
93.850000	93.850000	
94.330000	94.330000	
94.800000	94.800000	
95.270000	95.270000	
95.740000	95.740000	
96.220000	96.220000	
96.690000	96.690000	
97.170000	97.170000	
97.640000	97.640000	
98.110000	98.110000	
98.580000	98.580000	
99.050000	99.050000	
99.520000	99.520000	
99.990000	99.990000	
100.460000	100.460000	
100.940000	100.940000	
101.410000	101.410000	
101.880000	101.880000	
102.350000	102.350000	
102.830000	102.830000	
103.300000	103.300000	
103.770000	103.770000	
104.240000	104.240000	
104.720000	104.720000	
105.190000	105.190000	
105.660000	105.660000	
106.130000	106.130000	
106.610000	106.610000	
107.080000	107.080000	
107.550000	107.550000	
108.020000	108.020000	
108.500000	108.500000	
108.970000	108.970000	
109.440000	109.440000	
109.910000	109.910000	
110.380000	110.380000	
110.860000	110.860000	
111.330000	111.330000	
111.800000	111.800000	
112.280000	112.280000	
112.750000	112.750000	
113.220000	113.220000	
113.690000	113.690000	
114.170000	114.170000	
114.640000	114.640000	
115.110000	115.110000	
115.580000	115.580000	
116.050000	116.050000	
116.530000	116.530000	
117.000000	117.000000	
117.470000	117.470000	
117.940000	117.940000	
118.420000	118.420000	
118.890000	118.890000	
119.360000	119.360000	
119.830000	119.830000	
120.310000	120.310000	
120.780000	120.780000	
121.250000	121.250000	
121.720000	121.720000	
122.200000	122.200000	
122.670000	122.670000	
123.140000	123.140000	
123.610000	123.610000	
124.090000	124.090000	
124.560000	124.560000	
125.030000	125.030000	
125.500000	125.500000	
125.970000	125.970000	
126.440000	126.440000	
126.920000	126.920000	
127.390000	127.390000	
127.870000	127.870000	
128.340000	128.340000	
128.810000	128.810000	
129.280000	129.280000	
129.750000	129.750000	
130.230000	130.230000	
130.700000	130.700000	
131.170000	131.170000	
131.640000	131.640000	
132.120000	132.120000	
132.590000	132.590000	
133.060000	133.060000	
133.530000	133.530000	
134.010000	134.010000	
134.480000	134.480000	
134.950000	134.950000	
135.420000	135.420000	
135.900000	135.900000	
136.370000	136.370000	
136.840000	136.840000	
137.310000	137.310000	
137.780000	137.780000	
138.260000	138.260000	
138.730000	138.730000	
139.200000	139.200000	
139.670000	139.670000	
140.150000	140.150000	
140.620000	140.620000	
141.090000	141.090000	
141.560000	141.560000	
142.040000	142.040000	
142.510000	142.510000	
142.980000	142.980000	
143.450000	143.450000	
143.930000	143.930000	
144.400000	144.400000	
144.870000	144.870000	
145.350000	145.350000	
145.820000	145.820000	
146.300000	146.300000	
146.770000	146.770000	
147.240000	147.240000	
147.710000	147.710000	
148.180000	148.180000	
148.660000	148.660000	
149.130000	149.130000	
149.600000	149.600000	
150.080000	150.080000	
150.550000	150.550000	
151.020000	151.020000	
151.490000	151.490000	
151.960000	151.960000	
152.440000	152.440000	
152.910000	152.910000	
153.380000	153.380000	
153.860000	153.860000	
154.330000	154.330000	
154.800000	154.800000	
155.270000	155.270000	
155.740000	155.740000	
156.210000	156.210000	
156.680000	156.680000	
157.150000	157.150000	
157.630000	157.630000	
